"anyo","mes","dia","temp","maxtemp","mintemp","hum","wspd","wdir","wdire","presion","precip","fog","rain","snow"
"2001","12","21","4","9","-1","62","5","94","East","1021.33","0.0","0","0","0"
"2001","12","22","0","4","-3","83","2","136","SE","1015.20","0.0","0","0","0"
"2001","12","23","2","4","1","92","8","80","East","1009.23","0.0","0","1","1"
"2001","12","24","1","5","-3","37","10","113","ESE","1016.14","0.0","0","0","0"
"2001","12","25","2","6","-3","56","3","218","SW","1016.92","0.0","0","0","0"
"2001","12","26","0","4","-4","88","2","144","SE","1018.62","0.0","1","0","0"
"2001","12","27","2","8","-3","73","2","200","SSW","1024.13","0.0","0","0","0"
"2001","12","28","2","7","-2","77","2","189","South","1026.00","0.0","0","0","0"
"2001","12","29","2","4","-1","90","1","167","SSE","1020.87","0.0","1","0","0"
"2001","12","30","4","7","1","82","2","74","ENE","1017.57","0.0","0","1","0"
"2001","12","31","8","12","4","93","4","63","ENE","1018.85","0.0","0","1","0"
"2002","01","01","9","10","8","88","9","149","SSE","1024.31","0.0","0","1","0"
"2002","01","02","8","9","7","85","15","155","SSE","1022.46","0.0","0","1","0"
"2002","01","03","9","11","7","94","9","225","SW","1017.12","0.0","0","1","0"
"2002","01","04","10","12","7","77","5","105","ESE","1024.00","0.0","1","0","0"
"2002","01","05","10","11","8","75","8","123","ESE","1030.15","0.0","0","0","0"
"2002","01","06","8","10","7","69","8","129","SE","1029.92","0.0","0","0","0"
"2002","01","07","6","9","2","75","3","141","SE","1023.62","0.0","0","0","0"
"2002","01","08","6","8","4","69","6","104","ESE","1024.31","0.0","0","0","0"
"2002","01","09","7","10","4","71","6","112","ESE","1031.14","0.0","0","0","0"
"2002","01","10","8","10","6","74","3","156","SSE","1032.21","0.0","0","0","0"
"2002","01","11","5","9","1","82","2","162","SSE","1033.21","0.0","0","0","0"
"2002","01","12","6","10","1","78","1","204","SSW","1031.93","0.0","0","0","0"
"2002","01","13","7","9","5","96","2","237","WSW","1030.86","0.0","1","0","0"
"2002","01","14","8","12","3","88","2","246","WSW","1028.81","0.0","1","0","0"
"2002","01","15","6","8","3","90","4","106","ESE","1024.75","0.0","1","0","0"
"2002","01","16","6","11","0","69","3","113","ESE","1025.88","0.0","0","0","0"
"2002","01","17","6","11","1","77","4","248","WSW","1023.87","0.0","0","1","0"
"2002","01","18","4","9","2","81","3","299","WNW","1023.14","0.0","0","0","0"
"2002","01","19","4","8","0","83","1","193","SSW","1026.64","0.0","0","1","0"
"2002","01","20","8","12","3","74","3","171","South","1029.75","0.0","1","0","0"
"2002","01","21","6","11","1","83","4","194","SSW","1023.50","0.0","0","0","0"
"2002","01","22","4","7","1","81","12","271","West","1023.53","0.0","1","0","0"
"2002","01","23","8","10","6","88","13","235","SW","1013.21","0.0","0","1","0"
"2002","01","24","7","10","4","79","15","261","West","1023.64","0.0","0","0","0"
"2002","01","25","4","8","-1","87","3","194","SSW","1028.59","0.0","1","0","0"
"2002","01","26","8","10","5","86","2","101","East","1032.42","0.0","1","0","0"
"2002","01","27","9","13","5","80","4","134","SE","1032.00","0.0","0","0","0"
"2002","01","28","7","14","0","64","3","111","ESE","1031.08","0.0","1","0","0"
"2002","01","29","11","18","4","64","5","62","ENE","1030.43","0.0","0","0","0"
"2002","01","30","9","15","3","55","4","141","SE","1025.86","0.0","0","0","0"
"2002","01","31","8","12","4","68","14","257","WSW","1029.36","0.0","0","0","0"
"2002","02","01","7","13","1","69","3","147","SSE","1031.00","0.0","0","0","0"
"2002","02","02","8","15","1","61","4","94","East","1027.36","0.0","0","0","0"
"2002","02","03","7","11","3","64","8","214","SW","1023.09","0.0","0","1","0"
"2002","02","04","8","11","5","86","5","246","WSW","1028.88","0.0","1","0","0"
"2002","02","05","9","11","7","88","14","251","WSW","1022.53","0.0","1","1","0"
"2002","02","06","6","8","3","51","12","286","WNW","1023.42","0.0","0","0","0"
"2002","02","07","10","14","5","57","8","297","WNW","1025.14","0.0","0","0","0"
"2002","02","08","9","15","3","71","3","222","SW","1030.21","0.0","1","0","0"
"2002","02","09","8","14","2","81","2","215","SW","1026.32","0.0","1","0","0"
"2002","02","10","7","12","2","86","4","188","South","1025.36","0.0","1","0","0"
"2002","02","11","9","13","5","75","1","260","West","1024.75","0.0","1","0","0"
"2002","02","12","11","17","5","76","2","42","NE","1025.88","0.0","1","0","0"
"2002","02","13","10","16","3","55","4","197","SSW","1021.69","0.0","0","0","0"
"2002","02","14","8","11","6","48","16","37","NE","1018.46","0.0","0","0","0"
"2002","02","15","7","11","3","47","7","11","North","1019.93","0.0","0","0","0"
"2002","02","16","5","10","0","57","7","71","ENE","1018.62","0.0","0","0","0"
"2002","02","17","6","9","2","58","4","104","ESE","1019.09","0.0","0","0","0"
"2002","02","18","6","10","1","61","7","64","ENE","1023.93","0.0","0","0","0"
"2002","02","19","6","11","0","50","5","69","ENE","1031.21","0.0","0","0","0"
"2002","02","20","6","12","-1","55","7","259","West","1028.21","0.0","0","0","0"
"2002","02","21","10","15","5","59","5","246","WSW","1021.85","0.0","0","0","0"
"2002","02","22","10","18","3","49","4","186","South","1022.64","0.0","0","0","0"
"2002","02","23","10","19","2","52","4","244","WSW","1024.20","0.0","0","0","0"
"2002","02","24","11","16","6","55","6","39","NE","1023.08","0.0","0","0","0"
"2002","02","25","9","15","3","59","6","234","SW","1020.64","0.0","0","0","0"
"2002","02","26","8","12","3","85","5","240","WSW","1021.62","0.0","1","0","0"
"2002","02","27","8","12","3","75","9","276","West","1019.25","0.0","0","0","0"
"2002","02","28","10","12","7","56","12","259","West","1014.23","0.0","0","0","0"
"2002","03","01","8","9","7","77","11","260","West","1005.93","0.0","0","1","0"
"2002","03","02","6","10","2","64","10","266","West","1010.85","0.0","0","0","0"
"2002","03","03","2","4","1","75","11","85","East","1011.69","0.0","0","1","1"
"2002","03","04","6","8","4","83","9","105","ESE","1008.85","0.0","0","1","0"
"2002","03","05","5","8","2","62","4","11","North","1008.43","0.0","0","1","0"
"2002","03","06","6","12","1","65","8","72","ENE","1016.07","0.0","0","0","0"
"2002","03","07","7","11","3","60","7","81","East","1022.54","0.0","0","0","0"
"2002","03","08","9","16","2","58","2","65","ENE","1021.64","0.0","0","0","0"
"2002","03","09","10","16","4","65","3","169","South","1019.29","0.0","0","0","0"
"2002","03","10","10","17","5","64","7","148","SSE","1019.30","0.0","0","0","0"
"2002","03","11","10","15","5","63","7","200","SSW","1015.93","0.0","0","0","0"
"2002","03","12","14","17","10","57","8","231","SW","1011.07","0.0","0","1","0"
"2002","03","13","8","10","5","74","14","209","SSW","1005.27","0.0","0","1","0"
"2002","03","14","8","10","5","91","19","235","SW","1005.61","0.0","0","1","0"
"2002","03","15","8","11","5","79","12","230","SW","1011.62","0.0","0","1","0"
"2002","03","16","8","10","6","85","8","240","WSW","1010.35","0.0","0","1","0"
"2002","03","17","5","8","2","84","13","252","WSW","1016.88","0.0","0","1","0"
"2002","03","18","11","14","8","84","18","260","West","1019.57","0.0","0","0","0"
"2002","03","19","12","17","7","77","5","252","WSW","1026.29","0.0","1","0","0"
"2002","03","20","14","21","7","76","4","157","SSE","1029.19","0.0","1","0","0"
"2002","03","21","16","23","8","51","5","266","West","1029.36","0.0","0","0","0"
"2002","03","22","16","24","8","48","2","241","WSW","1028.57","0.0","0","0","0"
"2002","03","23","16","25","8","37","4","341","NNW","1022.64","0.0","0","0","0"
"2002","03","24","18","25","11","40","2","251","WSW","1018.83","0.0","0","0","0"
"2002","03","25","14","21","8","46","4","131","SE","1017.36","0.0","0","0","0"
"2002","03","26","14","20","8","39","7","110","ESE","1020.00","0.0","0","0","0"
"2002","03","27","13","19","7","34","7","115","ESE","1016.29","0.0","0","0","0"
"2002","03","28","10","14","7","56","14","133","SE","1012.07","0.0","0","0","0"
"2002","03","29","10","14","6","60","4","239","WSW","1016.43","0.0","0","0","0"
"2002","03","30","12","18","5","67","4","179","South","1022.07","0.0","0","0","0"
"2002","03","31","12","19","5","43","6","133","SE","1019.00","0.0","0","0","0"
"2002","04","01","12","17","8","51","6","128","SE","1013.93","0.0","0","0","0"
"2002","04","02","12","16","8","41","5","312","NW","1008.40","0.0","0","0","0"
"2002","04","03","8","10","5","62","18","308","NW","1007.29","0.0","0","0","0"
"2002","04","04","7","12","2","47","10","276","West","1012.07","0.0","0","0","0"
"2002","04","05","7","13","1","73","10","230","SW","1006.88","0.0","1","1","0"
"2002","04","06","6","9","3","79","12","222","SW","1000.06","0.0","0","1","0"
"2002","04","07","7","12","2","64","10","163","SSE","1003.67","0.0","0","1","0"
"2002","04","08","10","15","4","56","4","143","SE","1009.53","0.0","0","0","0"
"2002","04","09","12","17","6","57","7","200","SSW","1011.53","0.0","0","1","0"
"2002","04","10","10","15","5","66","6","111","ESE","1001.87","0.0","0","1","0"
"2002","04","11","6","8","3","64","6","75","ENE","990.12","0.0","0","0","0"
"2002","04","12","9","12","6","82","12","59","ENE","994.47","0.0","0","1","0"
"2002","04","13","8","12","4","57","5","112","ESE","1004.86","0.0","0","1","0"
"2002","04","14","8","13","3","44","5","11","North","1012.25","0.0","0","0","0"
"2002","04","15","10","14","6","61","7","43","NE","1015.12","0.0","0","0","0"
"2002","04","16","9","15","3","46","4","145","SE","1018.07","0.0","0","0","0"
"2002","04","17","11","17","5","50","5","227","SW","1017.12","0.0","0","0","0"
"2002","04","18","13","18","8","47","4","243","WSW","1018.25","0.0","0","0","0"
"2002","04","19","14","20","9","49","6","205","SSW","1021.81","0.0","0","0","0"
"2002","04","20","15","22","8","44","5","160","SSE","1025.94","0.0","0","0","0"
"2002","04","21","18","25","10","34","5","117","ESE","1026.54","0.0","0","0","0"
"2002","04","22","16","22","11","43","6","122","ESE","1029.25","0.0","0","0","0"
"2002","04","23","19","26","12","38","8","62","ENE","1028.06","0.0","0","0","0"
"2002","04","24","19","25","13","36","5","131","SE","1024.93","0.0","0","0","0"
"2002","04","25","18","27","9","34","3","278","West","1023.64","0.0","0","0","0"
"2002","04","26","20","27","14","37","7","265","West","1019.59","0.0","0","0","0"
"2002","04","27","20","28","13","36","7","22","NNE","1016.59","0.0","0","0","0"
"2002","04","28","18","24","11","47","8","240","WSW","1012.69","0.0","0","0","0"
"2002","04","29","18","24","12","43","5","12","NNE","1016.86","0.0","0","0","0"
"2002","04","30","17","24","10","49","11","209","SSW","1015.73","0.0","0","0","0"
"2002","05","01","15","18","12","49","16","292","WNW","1011.79","0.0","0","0","0"
"2002","05","02","10","13","6","57","14","300","WNW","1010.17","0.0","0","1","0"
"2002","05","03","9","13","5","50","14","5","North","1015.73","0.0","0","0","0"
"2002","05","04","10","17","3","44","5","325","NW","1021.53","0.0","0","0","0"
"2002","05","05","12","15","9","70","9","95","East","1016.76","0.0","0","1","0"
"2002","05","06","7","9","5","80","12","91","East","1012.22","0.0","0","1","0"
"2002","05","07","8","9","6","78","15","68","ENE","1006.81","0.0","0","1","0"
"2002","05","08","8","8","7","92","4","240","WSW","1005.85","0.0","0","1","0"
"2002","05","09","12","16","8","69","7","215","SW","1010.40","0.0","0","1","0"
"2002","05","10","13","17","9","61","8","237","WSW","1013.44","0.0","0","1","0"
"2002","05","11","12","16","8","66","6","75","ENE","1016.60","0.0","0","1","0"
"2002","05","12","12","18","6","49","9","242","WSW","1019.21","0.0","0","0","0"
"2002","05","13","15","22","8","51","13","226","SW","1018.67","0.0","0","0","0"
"2002","05","14","16","23","10","52","5","266","West","1024.56","0.0","0","0","0"
"2002","05","15","21","28","14","48","7","110","ESE","1023.50","0.0","0","0","0"
"2002","05","16","22","30","15","41","7","126","SE","1017.80","0.0","0","0","0"
"2002","05","17","16","18","11","55","19","262","West","1015.31","0.0","0","1","0"
"2002","05","18","15","21","9","49","6","360","North","1022.89","0.0","0","0","0"
"2002","05","19","18","25","10","38","4","227","SW","1022.93","0.0","0","0","0"
"2002","05","20","20","27","13","40","6","253","WSW","1014.00","0.0","0","0","0"
"2002","05","21","17","23","11","47","18","247","WSW","1008.67","0.0","0","0","0"
"2002","05","22","16","19","11","54","23","259","West","1006.25","0.0","0","0","0"
"2002","05","23","12","18","7","42","12","309","NW","1017.57","0.0","0","0","0"
"2002","05","24","15","24","6","44","9","263","West","1019.60","0.0","0","0","0"
"2002","05","25","18","24","13","39","15","291","WNW","1018.95","0.0","0","0","0"
"2002","05","26","15","20","10","41","16","312","NW","1015.81","0.0","0","0","0"
"2002","05","27","14","19","8","42","14","310","NW","1016.29","0.0","0","0","0"
"2002","05","28","17","25","9","37","6","232","SW","1015.00","0.0","0","0","0"
"2002","05","29","22","29","14","37","9","317","NW","1016.61","0.0","0","0","0"
"2002","05","30","22","29","15","38","9","136","SE","1019.60","0.0","0","0","0"
"2002","05","31","22","28","17","36","9","135","SE","1019.56","0.0","0","0","0"
"2002","06","01","24","30","17","40","6","124","SE","1018.79","0.0","0","0","0"
"2002","06","02","26","33","20","36","10","169","South","1016.58","0.0","0","0","0"
"2002","06","03","22","29","16","46","11","256","WSW","1013.81","0.0","0","0","0"
"2002","06","04","16","19","13","57","23","254","WSW","1007.86","0.0","0","1","0"
"2002","06","05","14","18","11","46","19","294","WNW","1007.20","0.0","0","0","0"
"2002","06","06","14","17","10","65","17","290","WNW","1010.40","0.0","0","1","0"
"2002","06","07","13","19","7","50","16","277","West","1015.12","0.0","0","0","0"
"2002","06","08","14","18","9","41","19","311","NW","1015.50","0.0","0","0","0"
"2002","06","09","16","23","9","37","10","291","WNW","1019.00","0.0","0","0","0"
"2002","06","10","21","29","13","43","6","218","SW","1019.31","0.0","0","0","0"
"2002","06","11","22","30","14","32","4","105","ESE","1020.83","0.0","0","0","0"
"2002","06","12","25","32","18","32","7","107","ESE","1020.86","0.0","0","0","0"
"2002","06","13","26","34","19","31","14","98","East","1021.00","0.0","0","0","0"
"2002","06","14","26","34","19","27","7","118","ESE","1019.00","0.0","0","0","0"
"2002","06","15","28","35","20","25","6","143","SE","1018.21","0.0","0","0","0"
"2002","06","16","28","35","21","28","9","158","SSE","1018.54","0.0","0","0","0"
"2002","06","17","28","36","20","28","7","139","SE","1018.87","0.0","0","0","0"
"2002","06","18","28","36","20","27","8","155","SSE","1019.33","0.0","0","0","0"
"2002","06","19","24","28","19","39","8","107","ESE","1018.88","0.0","0","1","0"
"2002","06","20","26","33","18","38","7","226","SW","1019.36","0.0","0","0","0"
"2002","06","21","28","34","21","29","6","221","SW","1022.71","0.0","0","0","0"
"2002","06","22","30","38","21","26","5","263","West","1022.07","0.0","0","0","0"
"2002","06","23","28","35","22","27","9","258","WSW","1018.69","0.0","0","0","0"
"2002","06","24","25","32","18","44","16","102","ESE","1017.00","0.0","0","0","0"
"2002","06","25","26","33","18","44","12","112","ESE","1021.27","0.0","0","0","0"
"2002","06","26","29","36","22","35","14","108","ESE","1017.53","0.0","0","1","0"
"2002","06","27","24","30","18","39","12","253","WSW","1017.33","0.0","0","0","0"
"2002","06","28","24","31","17","39","8","139","SE","1017.79","0.0","0","0","0"
"2002","06","29","25","32","18","35","10","280","West","1018.37","0.0","0","0","0"
"2002","06","30","22","28","15","55","8","84","East","1016.65","0.0","0","1","0"
"2002","07","01","20","26","13","54","6","68","ENE","1015.94","0.0","0","0","0"
"2002","07","02","23","29","17","33","11","257","WSW","1013.92","0.0","0","0","0"
"2002","07","03","24","31","16","28","11","302","WNW","1016.00","0.0","0","0","0"
"2002","07","04","24","31","18","34","5","187","South","1019.23","0.0","0","0","0"
"2002","07","05","25","32","18","34","7","286","WNW","1017.00","0.0","0","0","0"
"2002","07","06","25","31","19","36","5","128","SE","1017.60","0.0","0","0","0"
"2002","07","07","26","33","19","44","8","167","SSE","1018.21","0.0","0","0","0"
"2002","07","08","24","30","18","48","9","213","SSW","1014.86","0.0","0","1","0"
"2002","07","09","23","28","18","37","17","250","WSW","1014.38","0.0","0","0","0"
"2002","07","10","22","28","16","46","16","246","WSW","1015.73","0.0","0","0","0"
"2002","07","11","22","30","15","31","6","229","SW","1018.14","0.0","0","0","0"
"2002","07","12","26","32","19","35","8","13","NNE","1019.77","0.0","0","0","0"
"2002","07","13","23","29","17","40","9","76","ENE","1021.11","0.0","0","0","0"
